ZCTA,RPL_THEMES,vintage,method,source
99676,0.5643,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99677,0.3632,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99678,0.9588,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99679,0.9506,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99680,0.8231,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99681,0.834,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99682,0.7458,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99683,0.3921,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99684,0.935,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99685,0.7144,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99686,0.4637,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99688,0.6619,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99689,0.706,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99690,0.8628,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99691,0.6886,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99692,0.546,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99693,0.9336,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99694,0.6406,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99695,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99701,0.9208,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99702,0.3256,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99703,0.4533,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99704,0.0078,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99705,0.5449,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99706,0.1171,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99709,0.6447,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99712,0.479,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
99714,0.2415,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
